,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
65088,2qxtTD7XuznwPGvbKSswTj,Världens bästa servitris,48,196587,0,['Lotta & Anders Engbergs Orkester'],['6hkNqTuS2N7aPuZTAtlFZ1'],1991,0.596,0.92,7,-6.638,1,0.0363,0.602,1.0199999999999999e-05,0.076,0.966,164.301,4
65164,4NzZftBCbGpXhca5OcfFwF,Mr. Loverman (feat. Chevelle Franklin),47,337800,0,"['Shabba Ranks', 'Chevelle Franklin', 'David Morales', 'Hugo Dwyer']","['3j7Sw80qzL2FJlryUhI3wG', '1owFk9HCCiomrmEt6k9cqC', '6CwQfN34JdGHfo0A752Lts', '5wG0vrDWSbRGrwym8HPY1H']",1991,0.736,0.604,7,-11.026,1,0.163,0.0103,5.98e-05,0.13,0.685,172.959,4
65186,6zUyBt2qT4KP7zAdHjZgqO,La Llama,46,209600,0,['Los Palominos'],['0PWmxlpld6uKF8DXOupfQe'],1991,0.59,0.758,7,-8.104,1,0.221,0.228,0.00119,0.24600000000000002,0.863,182.202,4
65192,4IJRGJ3OTU4oV85NIOx6Kh,The Fire Inside,46,356467,0,['Bob Seger'],['485uL27bPomh29R4JmQehQ'],1991-08-27,0.5379999999999999,0.8440000000000001,8,-6.882999999999999,1,0.0306,0.20800000000000002,0.000906,0.111,0.8859999999999999,169.167,4
65232,5pv2bpJXi0vspHETP1QjIy,Mare mare,46,277920,0,['Luca Carboni'],['1wmD3O9TEeshZVuFVgpm0g'],1991-11-30,0.622,0.8240000000000001,5,-8.729,1,0.0559,0.183,0.00045099999999999996,0.1,0.937,175.86599999999999,4
65258,1YqCgUjgAS8aRdE8pwcUxw,Tiburón A La Vista,45,163921,0,['Mike Laure'],['39vVl1HOIZwca5O4g8QQ8h'],1991-12-19,0.532,0.574,7,-8.581,1,0.184,0.672,3.09e-06,0.10400000000000001,0.968,193.19,4
65263,2iCJEYdoYbCxFoUg8759nm,Except for Monday,45,176040,0,['Lorrie Morgan'],['0khzcQ6PQU5a6dl1Qss3pt'],1991-04-09,0.6579999999999999,0.6,7,-11.984000000000002,1,0.0326,0.0818,3.52e-06,0.0637,0.8859999999999999,170.114,4
65287,5OCFyuIk7vF5wE58T5v9jZ,Burn Me Down,45,176239,0,['Marty Stuart'],['3OyGv7XUYQwQgECYSzJhyO'],1991-01-01,0.551,0.785,7,-9.405,1,0.0549,0.0204,6.62e-06,0.34600000000000003,0.648,164.109,4
65300,2XnZRmlIkekujuwDoMpl7V,Mi Razon de Ser,45,203833,0,['Lisandro Meza'],['2iewjNvcxTxH8Pyi7S0KF3'],1991-09-14,0.748,0.684,11,-5.018,1,0.204,0.154,0.0,0.107,0.8340000000000001,166.342,4
65334,1O6LMbb0xx10FzwYZfO0Fj,Mazal souvenir andi,44,330800,0,['Cheb Hasni'],['6AqjzYRx9TeJDzKhkSSHFx'],1991,0.634,0.848,8,-9.844,1,0.0308,0.731,0.0017800000000000001,0.34700000000000003,0.9440000000000001,162.007,4
65368,3olmwmRZ967NWmnenc5SEY,"Findum, Fuckum And Flee",44,234754,1,['N.W.A.'],['4EnEZVjo3w1cwcQYePccay'],1991-05-28,0.773,0.872,1,-5.582999999999999,1,0.272,0.0196,0.0,0.0455,0.9059999999999999,172.94799999999998,4
65373,4pQXPcVWTCa4Ve73Sw4G2q,Five Man Army - 2012 Mix/Master,44,364347,0,['Massive Attack'],['6FXMGgJwohJLUSr5nVlf9X'],1991-06-10,0.629,0.6970000000000001,6,-11.293,1,0.0765,0.00949,0.235,0.11800000000000001,0.8440000000000001,162.266,4
65420,0m1inNaHXZj34nTKBiSFQa,Billy The Kid,43,189800,0,['Billy Dean'],['3cMyqwpNT2D8f0WuaRzzZX'],1991-01-01,0.606,0.55,2,-10.659,1,0.0249,0.124,0.0,0.0818,0.7609999999999999,168.582,4
65453,59kHPbwyyCApYA8RQQEuXm,Chattahoochee,72,148160,0,['Alan Jackson'],['4mxWe1mtYIYfP040G38yvS'],1992-10-09,0.606,0.706,0,-9.665,1,0.0379,0.36200000000000004,0.0,0.16,0.8190000000000001,174.533,4
65528,0PsBdKWnOQGMo9smobflvy,Bubba Shot The Jukebox,63,185840,0,['Mark Chesnutt'],['2cNV8vNe2fPFf6OfGOBbSS'],1992-01-01,0.544,0.648,7,-8.454,1,0.0549,0.307,0.0,0.0843,0.866,165.484,4
65544,0NfdbvWFwlVMA183QibxCB,Me Vale,62,271320,0,['Maná'],['7okwEbXzyT2VffBmyQBWLz'],1992,0.534,0.925,9,-5.1979999999999995,1,0.035,0.00201,0.000692,0.134,0.753,166.9,4
65559,0gatssZ0J7pMAlvFCGZZGH,Como La Flor - Remastered,61,186373,0,['Selena'],['6IE6z7DcZIT4Ml3Fh5Ivch'],1992,0.597,0.511,10,-9.997,1,0.0303,0.134,0.0007030000000000001,0.285,0.888,182.079,4
65616,09Prj3ivNAC9Y80cP4eKnm,Luna Negra,59,284053,0,['Rey Ruiz'],['1S0uvW1rgvtkNGma9su3fJ'],1992,0.679,0.705,5,-6.465,1,0.037000000000000005,0.56,1.22e-05,0.0602,0.89,173.959,4
65659,3dUOVExxPh0nmE6DtYVWIE,Amores Como el Nuestro,57,302093,0,['Jerry Rivera'],['7wOZy3KdFVVINgNFFxkxwO'],1992-05-19,0.6829999999999999,0.59,0,-11.839,1,0.0483,0.57,0.0432,0.0788,0.6509999999999999,179.47,4
65689,5lasY0rq1QTBnabdCGU5BJ,Boys From The Bush - Remastered,56,168227,0,['Lee Kernaghan'],['7rT5vCRSip37zugzc8KN4i'],1992-01-01,0.54,0.885,7,-5.13,1,0.0366,0.326,4.33e-05,0.0793,0.813,176.65400000000002,4
65723,3WLXf7K7mIGEBtFq41afce,Amores Como el Nuestro,55,302360,0,['Jerry Rivera'],['7wOZy3KdFVVINgNFFxkxwO'],1992,0.698,0.872,0,-2.16,1,0.0456,0.583,0.00946,0.0848,0.62,179.55599999999998,4
65732,4JiVXc4q95AGnxrOS4VEK1,La Carcacha,55,251373,0,['Selena'],['6IE6z7DcZIT4Ml3Fh5Ivch'],1992,0.679,0.6629999999999999,8,-11.509,1,0.264,0.16899999999999998,0.0,0.34,0.902,182.054,4
65753,2h5a6t9JFasqH5WJFPbmGL,One More Last Chance,54,191200,0,['Vince Gill'],['3IhWQSrLj8EJjdvjFTpCyo'],1992-01-01,0.525,0.878,2,-8.677,1,0.0404,0.41100000000000003,0.0,0.29100000000000004,0.963,176.24900000000002,4
65854,2ovPbQJ88pynqbYNyoTBLh,Nocturno A Rosario,52,213090,0,"['Chalino Sanchez', 'Los Amables Del Norte']","['7u9m43vPVTERaALXXOzrRq', '7r1Ecc2TAxhyLeGac53N6K']",1992-05-14,0.555,0.5379999999999999,7,-7.61,1,0.16699999999999998,0.7609999999999999,5.71e-06,0.0555,0.898,177.062,3
65893,2rV6kXdyRSpKPJDn7YTBfb,Verdades,51,257802,0,['Hansel Camacho'],['2mciQ7QeqQIRvSGKiOgFiN'],1992-01-01,0.66,0.853,10,-10.654000000000002,1,0.035,0.28300000000000003,0.011000000000000001,0.275,0.963,163.024,4
65931,1Z3kGH4Gr3QHeEjloB4GHQ,Carta De Luto,51,190450,0,"['Chalino Sanchez', 'Los Amables Del Norte']","['7u9m43vPVTERaALXXOzrRq', '7r1Ecc2TAxhyLeGac53N6K']",1992-07-08,0.509,0.524,5,-8.655,1,0.0841,0.282,3.97e-05,0.0819,0.91,191.178,3
66012,30WDP0lAytO4xJEI014Ers,Zapatos Viejos,49,197133,0,['Gloria Trevi'],['1Db5GsIoVWYktPoD2nnPZZ'],1992-06-29,0.591,0.7829999999999999,0,-7.081,1,0.321,0.0375,0.00015,0.27699999999999997,0.772,216.451,3
66051,4eIfmbGZy21bvnBLHSf7DE,Pass The Mic - Remastered 2009,49,256488,0,['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],1992-04-21,0.622,0.885,7,-6.2620000000000005,1,0.24100000000000002,0.0692,0.0,0.21100000000000002,0.5579999999999999,168.149,4
66055,0AWQyrVXztj04u4DCECbGG,Tan Bonita,49,193440,0,['Los Tigres Del Norte'],['3hYtANQYrE6pd2PbtEyTIy'],1992-01-01,0.7909999999999999,0.621,7,-7.372000000000001,1,0.32,0.569,0.0,0.22,0.9420000000000001,168.96599999999998,3
66096,5Easb3NO6LK6HIMvlpdjyu,Rarotonga,48,170400,0,['Café Tacvba'],['09xj0S68Y1OU1vHMCZAIvz'],1992-07-13,0.609,0.848,2,-5.792000000000001,1,0.034,0.0315,0.081,0.122,0.773,164.013,4
66116,3DVR4Tx2HnNAKpRTCqrPjp,A Nigga Witta Gun,48,232373,1,['Dr. Dre'],['6DPYiyq5kWVQS4RGwxzPC7'],1992-12-15,0.6970000000000001,0.914,7,-6.115,1,0.215,0.0576,9.58e-05,0.33399999999999996,0.5710000000000001,175.016,4
66125,443eTn9NYno1qi5J8g0KCa,Escuadras del sur,48,190200,0,['Banda Machos'],['7MyUjj79oHy7I8RocrtzZ2'],1992-11-13,0.5660000000000001,0.546,10,-7.555,1,0.0727,0.732,0.0,0.373,0.977,206.63099999999997,3
66154,0zguOtmQBHtdzIG35vZilH,Chattahoochee,48,148160,0,['Alan Jackson'],['4mxWe1mtYIYfP040G38yvS'],1992-10-24,0.606,0.706,0,-9.665,1,0.0379,0.36200000000000004,0.0,0.16,0.8190000000000001,174.533,4
66282,4Xn45BVXYqQlvmHmtDx5jQ,Professor Booty - Remastered 2009,46,252693,1,['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],1992-04-21,0.72,0.8390000000000001,1,-8.067,1,0.21,0.442,2.35e-05,0.179,0.8170000000000001,178.925,4
66349,6XDOMq5lifuw6ac7uHYkhd,Bir Aslan Miyav Dedi,45,181173,0,['Kayahan'],['71wTGSTWEPSLnfe7tA2wkX'],1992-02-13,0.695,0.5870000000000001,0,-11.130999999999998,1,0.0896,0.0205,2.38e-06,0.0674,0.961,169.97099999999998,4
66376,03700DXvpDN5MXqaLeU0J0,Restless Heart,45,249107,0,['Peter Cetera'],['5xWPOujQqd4wXyB08slZ9Z'],1992-06-12,0.5579999999999999,0.915,2,-8.501,1,0.0444,0.11599999999999999,8.5e-06,0.313,0.758,184.78,4
66422,5t7VSlim3ULPj2uIDWVi7e,Ill Street Blues,45,226307,1,"['Kool G Rap', 'DJ Polo']","['099tLNCZZvtjC7myKD0mFp', '0j7bTUZsZdF1kSVn2esoi8']",1992,0.6990000000000001,0.6920000000000001,2,-8.282,1,0.426,0.105,0.0,0.096,0.909,178.09900000000002,4
66460,0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,71,262507,1,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],1993-02-16,0.598,0.732,4,-7.013,1,0.425,0.14400000000000002,0.0,0.508,0.595,172.329,4
66467,7ojJ4XvqBhBcteM0zjMebT,(I Can't Help) Falling In Love With You,70,207440,0,['UB40'],['69MEO1AADKg1IZrq2XLzo5'],1993-01-01,0.642,0.722,2,-13.030999999999999,1,0.0375,0.0444,0.0038799999999999998,0.122,0.836,172.40599999999998,4
66475,0PV1TFUMTBrDETzW6KQulB,93 'Til Infinity,69,286440,0,['Souls Of Mischief'],['5Rzqmz1zAszembFHGZQuAt'],1993-02-13,0.59,0.672,1,-11.792,1,0.41200000000000003,0.125,1.04e-06,0.147,0.688,206.247,4
66477,0yfNXxlyXdmP0ue1iJijx1,Come Undone,69,256520,0,['Duran Duran'],['0lZoBs4Pzo7R89JM9lxwoT'],1993-02-15,0.542,0.7929999999999999,8,-8.203,1,0.053,0.0423,3.95e-06,0.0814,0.708,173.93099999999998,4
66488,4Hmuqk2w1fGqwpMP04aDUu,Amor Prohibido,67,229653,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],1993-01-01,0.7240000000000001,0.777,2,-6.0360000000000005,1,0.0446,0.337,0.00162,0.314,0.909,163.903,4
66502,7sJN693sYKEIEMu7fc5VnJ,Whatta Man,66,308360,0,"['Salt-N-Pepa', 'En Vogue']","['7wqtxqI3eo7Gn1P7SpP6cQ', '5fikk4h5qbEebqK2Fc6e48']",1993-10-12,0.757,0.544,5,-10.722000000000001,1,0.21899999999999997,0.154,6.07e-05,0.226,0.9209999999999999,173.208,4
66573,4sGWDW0VBuCcQnh8pC3ABK,Tumba Falsa,61,166227,0,['Los Tigres Del Norte'],['3hYtANQYrE6pd2PbtEyTIy'],1993-01-01,0.595,0.6459999999999999,10,-9.308,1,0.0887,0.284,0.0,0.0433,0.9440000000000001,209.695,4
66641,2jWCLuhLinumCeHiCGONu3,Bruttosozialprodukt,58,182333,0,['Geier Sturzflug'],['3vQGJGekBpxyOrob92qTcE'],1993-09-03,0.737,0.733,2,-7.814,1,0.0697,0.19699999999999998,0.0,0.0193,0.97,165.73,4
66687,6CUWzTRmC1GjjSDTtiVfsI,None Of Your Business,56,213173,0,['Salt-N-Pepa'],['7wqtxqI3eo7Gn1P7SpP6cQ'],1993-10-12,0.765,0.569,6,-9.511000000000001,1,0.478,0.191,0.0,0.0586,0.747,197.89,4
66724,3LKORQbpEWTGrNRz3EX5VZ,La Llamada - 1993 Version,55,191987,0,['Selena y los Dinos'],['1WwQf298ZQr1yX8L4wjXpy'],1993,0.611,0.555,0,-11.982000000000001,1,0.0414,0.406,0.0,0.07200000000000001,0.9490000000000001,180.233,4
66739,6zfTUzKLKRXeSzIl7DYPvq,No Le Dijo Nada,54,222133,0,['Los Ladrones Sueltos'],['27MSpvbWdva4rfi0kD07fF'],1993-07-31,0.634,0.851,7,-3.642,1,0.0689,0.10400000000000001,0.0,0.21600000000000003,0.8079999999999999,170.002,4
66779,332a06bB3JJwBInHPw9v3C,Ruhrgebiet,54,180293,0,['Wolfgang Petry'],['0JLbfIT1Z20raMAVYWtCD7'],1993-11-12,0.516,0.8759999999999999,2,-9.629,1,0.221,0.221,0.0,0.185,0.632,179.979,4
66794,5UKGE3tI0s5Lq0Puf6Fn0S,Whatta Man (feat. En Vogue) - EP Version,53,296213,0,"['Salt-N-Pepa', 'En Vogue']","['7wqtxqI3eo7Gn1P7SpP6cQ', '5fikk4h5qbEebqK2Fc6e48']",1993-09-21,0.7340000000000001,0.6709999999999999,5,-8.538,1,0.11800000000000001,0.0924,9.290000000000001e-05,0.122,0.945,173.18400000000003,4
66818,6WCNhbvFV2YunnE7kfSdnX,Misa De Cuerpo Presente,52,166200,0,['Banda Movil'],['7fU0B28ySGWjYCNKZD8YIK'],1993-01-01,0.615,0.514,5,-6.468,1,0.102,0.506,0.0,0.0785,0.976,197.872,3
66862,5uXAUh8RZzMSAQ7Caq0b0Q,Perdiste Corazón,52,219507,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],1993-01-01,0.6709999999999999,0.787,7,-5.932,1,0.0602,0.363,0.00024300000000000002,0.0866,0.937,167.707,4
66865,61RKs4iOQxnJnUUhpmsiXV,Valor De Amor,52,178053,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],1993-01-01,0.618,0.799,11,-5.547000000000001,1,0.0489,0.385,0.000173,0.353,0.953,165.774,4
66876,5I7a2zThNmOtlbwrRlcN88,Piece of My Heart,51,241280,0,['Faith Hill'],['25NQNriVT2YbSW80ILRWJa'],1993-01-01,0.597,0.7020000000000001,3,-8.38,1,0.0348,0.20600000000000002,1.58e-06,0.503,0.847,164.916,4
66934,0mICfJn5eQFD7Li7uhsevN,Regresa,50,175120,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],1993-01-01,0.7120000000000001,0.718,2,-5.912000000000001,1,0.0465,0.221,0.000227,0.0788,0.965,167.87900000000002,4
66937,7dwJqwTXDtsrX1QLqb0o96,What A Man,50,160373,0,['Linda Lyndell'],['5zU5MAgXh6Lcs3FY2KSFNQ'],1993-09-30,0.584,0.713,7,-7.899,1,0.04,0.35600000000000004,0.0797,0.19699999999999998,0.899,173.80599999999998,4
66972,4iXZFxEUzTTLMLE5jCyKEb,Your Body's Callin',50,277493,0,['R. Kelly'],['2mxe0TnaNL039ysAj51xPQ'],1993-11-07,0.6579999999999999,0.55,9,-6.705,1,0.0302,0.457,0.000728,0.114,0.727,168.28900000000002,4
67114,1d0GYRpnCb0XNQcQdKhfKL,You Mean the World to Me,48,296400,0,['Toni Braxton'],['3X458ddYA2YcVWuVIGGOYe'],1993-07-12,0.595,0.736,11,-6.648,1,0.0469,0.0964,9.28e-06,0.10400000000000001,0.521,167.669,4
67215,4PQSVCECgnUJ0UFQQfF9bB,Los Ángeles Lloran,47,230493,0,['Guardianes Del Amor'],['3NLDQVyI2LVtQFJt8JeAAx'],1993-04-22,0.53,0.523,0,-9.299,1,0.0265,0.22699999999999998,0.0,0.085,0.659,169.625,4
67262,2qCombkjuqWREOT8xvSflG,W / Brasil (Chama o síndico),46,319933,0,['Jorge Ben Jor'],['5JYtpnUKxAzXfHEYpOeeit'],1993-01-01,0.568,0.889,0,-7.734,1,0.0702,0.217,5.79e-06,0.66,0.8029999999999999,186.521,4
67272,4IsnUEgEcb7epezwgWCBJn,Love Shoulda Brought You Home,46,298227,0,['Toni Braxton'],['3X458ddYA2YcVWuVIGGOYe'],1993-07-12,0.556,0.7979999999999999,2,-6.531000000000001,1,0.0367,0.0549,4.48e-06,0.37,0.591,175.65099999999998,4
67342,0uDxsPAVs2Hu6OQ7XlUWo2,El Baile Del Perrito,45,491200,0,['Antony Santos'],['7pn6a27dluoURxDkdvxqqJ'],1993-02-01,0.58,0.73,2,-12.600999999999999,1,0.0563,0.106,0.0007700000000000001,0.06,0.84,169.328,4
67376,30tdfnAOYJFg1gPeR5UCwm,Entre Tú Y Yo,45,221573,0,['Grupo Bryndis'],['44WCHvwXBOMz6nm7Mu2ReO'],1993-01-01,0.583,0.777,4,-5.441,1,0.0334,0.0903,0.0,0.275,0.664,162.077,4
67423,7dCF8jZXWHJtBgi60jwGZg,La Mañana Que Se Fue,45,223440,0,['Los Reyes Locos'],['2Z7Kkkd0KGcx6cblKWVdUG'],1993-01-01,0.528,0.7090000000000001,0,-5.332000000000001,1,0.0671,0.212,0.0,0.26,0.961,176.514,4
67451,6qspW4YKycviDFjHBOaqUY,Waterfalls,73,279507,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1994-11-15,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,4
67549,27IRo2rYeizhRMDaNVplNM,Hook,63,289200,0,['Blues Traveler'],['3pHeBYl1yujXcZqqfF1UyQ'],1994-01-01,0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.7929999999999999,165.6,4
67557,0kQOWm8vYnQEb2gVWITaAA,Fotos Y Recuerdos,63,157307,0,['Selena'],['6IE6z7DcZIT4Ml3Fh5Ivch'],1994,0.515,0.522,3,-12.097999999999999,1,0.0333,0.6509999999999999,0.0,0.0509,0.9259999999999999,179.692,4
67619,4dTtYVQzlwBMpVyQ4h3wy2,The What,61,237480,1,"['The Notorious B.I.G.', 'Method Man']","['5me0Irg2ANcsgc93uaYrpb', '4VmEWwd8y9MCLwexFMdpwt']",1994-09-13,0.622,0.7140000000000001,7,-8.244,1,0.41100000000000003,0.191,0.0,0.106,0.711,173.16299999999998,4
67629,7bZtI85x9Vw2t6EkvILqkr,Bidi Bidi Bom Bom - 1994 Version,60,210627,0,['Selena'],['6IE6z7DcZIT4Ml3Fh5Ivch'],1994,0.58,0.527,10,-11.505,1,0.0441,0.332,2.96e-06,0.10099999999999999,0.905,180.021,4
67668,4JYUDRtPZuVNi7FAnbHyux,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",59,302013,1,['Craig Mack'],['4akj4uteQQrrGxhX9Rjuyf'],1994,0.52,0.847,9,-5.3,1,0.42700000000000005,0.272,0.0,0.325,0.799,177.37099999999998,4
67711,6YfgINyGYB76E8dZygu4XO,Hot Potato,57,81067,0,['The Wiggles'],['2JY5qzEozvTdogkDTkkOMf'],1994-03-12,0.669,0.737,0,-7.974,1,0.0975,0.0289,0.0,0.204,0.948,170.925,4
67714,2ZQB09LvHaOuMJBgCfOKHp,Techno Cumbia,57,227440,0,['Selena'],['6IE6z7DcZIT4Ml3Fh5Ivch'],1994,0.6609999999999999,0.619,6,-11.347999999999999,1,0.0757,0.5429999999999999,0.0,0.0883,0.9520000000000001,181.967,4
67727,5rycwubN7We1zdSDM1ZABW,Pero Qué Necesidad,57,354013,0,['Juan Gabriel'],['2MRBDr0crHWE5JwPceFncq'],1994-01-01,0.7090000000000001,0.746,0,-10.966,1,0.0526,0.32799999999999996,0.0,0.253,0.917,169.868,4
67776,0C5IKY0sXz4sg0hpx7HOz0,Me and My Bitch - 2005 Remaster,56,240493,1,['The Notorious B.I.G.'],['5me0Irg2ANcsgc93uaYrpb'],1994-09-13,0.643,0.716,1,-7.565,1,0.5,0.0695,0.0,0.5920000000000001,0.52,178.082,4
67822,1kxq2ByL62HX8YQQdvK3mz,Behind Bars,55,201960,0,['Slick Rick'],['1W9qOBYRTfP7HcizWN43G1'],1994-01-01,0.5489999999999999,0.804,7,-6.115,1,0.366,0.10300000000000001,0.0,0.18,0.7070000000000001,190.479,4
67924,6v4GRlnSBv3BDT02QGXcFT,Cream,53,174200,0,['Wu-Tang Clan'],['34EP7KEpOjXcM2TCat1ISk'],1994-03-16,0.502,0.642,6,-10.719000000000001,1,0.483,0.664,0.0116,0.324,0.5720000000000001,182.123,4
68127,121ILFThNZH9Egncny7upu,I Try to Think About Elvis,50,169933,0,['Patty Loveless'],['6SFUC6ORDCIBqPssCBpeHT'],1994-08-23,0.62,0.6970000000000001,11,-7.278,1,0.0498,0.0315,0.0,0.16399999999999998,0.711,160.957,4
68185,6iVjWVRvif9d6W1GaFuPSg,Bebas,49,216560,0,['Iwa K'],['5V4Bmxj6CowUoOdcLUEQPt'],1994-01-07,0.6859999999999999,0.828,7,-9.818999999999999,1,0.0501,0.00787,0.00852,0.147,0.804,161.219,4
68195,0KNR7j4Su86TZ6RNEtomv0,It's a Dream - Infused mix,49,263941,0,['DJ Panda'],['2LyH2Kwwdn8e6p2NMBQUPB'],1994-05-14,0.7490000000000001,0.993,11,-9.918,1,0.0711,0.35600000000000004,0.696,0.0875,0.802,165.645,4
68250,1gAiiQ1NKftNNGavLI6k1q,Lean on Me - Party Version,48,278600,0,"['Big Mountain', 'Dave Way']","['0Jeckitay8SbvKwqAzWuYH', '0c89A3W3VFXsBfym1H58Ot']",1994,0.701,0.68,10,-9.269,1,0.0907,0.162,0.00101,0.0647,0.965,170.257,4
68253,64H6jtyJEzjXV1hqN1w3B1,Isla Virgen,48,180605,0,['Banda Brava'],['7r6kHYuxetBFp0EEKnLHmk'],1994-12-16,0.537,0.511,3,-7.848,1,0.125,0.113,0.0,0.301,0.9309999999999999,160.546,4
68282,3KSFUTxxJ2XqyrQkNwY7y8,Get Over It,48,211720,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1994-11-08,0.507,0.915,2,-4.579,1,0.0953,0.051,0.000495,0.29100000000000004,0.61,164.96599999999998,4
68290,3mY4Q13kOhzw2qKbXd4ezs,Mera brännvin,48,178707,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.536,0.855,9,-6.12,1,0.0725,0.0615,0.00995,0.11599999999999999,0.628,167.96099999999998,4
68300,2mLjLAlChZXZpIZfyPF8Le,Code Of The Streets,48,209333,1,['Gang Starr'],['5cMgGlA1xGyeAB2ctYlRdZ'],1994-03-08,0.624,0.804,2,-8.283,1,0.17600000000000002,0.0019,0.10800000000000001,0.151,0.826,193.477,4
68305,41Wklq87430ovCkiHchbN2,Annabel,48,212600,0,['Hans De Booij'],['7cdRThov7spzODFHbygauO'],1994-01-01,0.805,0.52,7,-13.974,1,0.299,0.0594,3.97e-06,0.0978,0.593,173.713,4
68398,4eVkSFuGLiSMYPyF84MK6t,Back From The Dead,47,212307,1,['House Of Pain'],['0AuW7OCyKfFrsMbtHrYgIV'],1994,0.71,0.8740000000000001,1,-6.942,1,0.196,0.0239,0.0171,0.0699,0.865,195.238,4
68416,77qA7VUqdhaAmq1YLznI0I,Chacun sa route,46,181347,0,['KOD'],['5j3swYwEody8T0sJWuDgqV'],1994-12-14,0.7609999999999999,0.779,7,-7.792000000000001,1,0.223,0.0626,0.0,0.256,0.884,166.951,4
68428,0L5qiMNHGSEX78fj1ROX54,El puñal y el corazón,46,260733,0,['Café Tacvba'],['09xj0S68Y1OU1vHMCZAIvz'],1994-07-20,0.6779999999999999,0.754,4,-5.351,1,0.0419,0.256,3.91e-05,0.0372,0.961,162.95,4
68531,41kg2RvdwBuIv0OPpvBS4v,Time Bomb,64,144333,0,['Rancid'],['6xTk3EK5T9UzudENVvu9YB'],1995-08-15,0.6459999999999999,0.9620000000000001,9,-4.862,1,0.0536,0.138,0.0,0.47100000000000003,0.961,164.79,4
68538,6qlpXtA29VcxCNgLWR5IWx,Pour que tu m'aimes encore,64,254093,0,['Céline Dion'],['4S9EykWXhStSc15wEx8QFK'],1995-04-03,0.537,0.602,2,-8.937000000000001,1,0.07,0.326,0.00011499999999999999,0.0548,0.509,180.077,4
68608,1pNlZQeoPnlxqf1Mjgm0H2,Ruby Soho,61,157533,0,['Rancid'],['6xTk3EK5T9UzudENVvu9YB'],1995-08-15,0.505,0.938,7,-5.381,1,0.0432,0.0201,0.00218,0.177,0.961,161.842,4
68624,4izCNVJ9sHhSyOfJPVVLDn,A Pesar del Tiempo,60,295627,0,['Mickey Taveras'],['1iVpMZKqpnZWfCXO2vIozm'],1995-01-01,0.6809999999999999,0.797,7,-5.218,1,0.0315,0.493,0.0,0.302,0.9179999999999999,160.066,4
68641,72FYliCNWAriQ9P45MC9zI,Asche zu Asche,59,231733,0,['Rammstein'],['6wWVKhxIU2cEi0K81v7HvP'],1995-09-24,0.578,0.912,9,-7.547999999999999,1,0.0712,0.00293,0.0348,0.0892,0.698,169.981,4
68660,2dMLZBAf1mnrtviUHiwd7J,J'irai où tu iras (with Jean-Jacques Goldman),59,207040,0,"['Céline Dion', 'Jean-Jacques Goldman']","['4S9EykWXhStSc15wEx8QFK', '2Cx19OTMqa6gpz2l60cGG2']",1995,0.597,0.9620000000000001,7,-4.96,1,0.0922,0.235,4.12e-06,0.32299999999999995,0.7170000000000001,174.868,4
68679,0LbesuaUJnH3qq1Njt7a3U,Çoğu Gitti Azı Kaldı,58,224212,0,['Azer Bülbül'],['2E7qpjo4NUBhV8tEUdPVkJ'],1995-05-03,0.6920000000000001,0.664,5,-4.688,1,0.163,0.701,9.699999999999999e-06,0.22699999999999998,0.7290000000000001,176.338,4
68740,7b8s4Z0abQQ4x4jpct4GjR,Cissy Strut,56,185227,0,['The Meters'],['2JRvXPGWiINrnJljNJhG5s'],1995,0.521,0.799,0,-11.993,1,0.09699999999999999,0.106,0.732,0.332,0.7090000000000001,175.921,4
68763,2XGRcNVv7uJozHCRLl7SG8,Vira-Vira,56,143827,0,['Mamonas Assassinas'],['5Q9RKJrjHdfpWVxzv45XTJ'],1995-01-01,0.53,0.642,4,-9.462,1,0.11,0.0716,0.0,0.0872,0.809,202.06799999999998,4
68768,13AvIMuWOBUWGBhWGIHb6N,Friday,56,229827,1,['Ice Cube'],['3Mcii5XWf6E0lrY3Uky4cA'],1995-04-11,0.693,0.759,11,-4.184,1,0.0631,0.0694,4.39e-06,0.154,0.63,186.047,4
